Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
hamt.jp,0,0,1,7,0,0,0,0,0,1,1,1,0,0,1,0,1
society-recovery-depart.my.id,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1
distractify.com,0,0,1,10,0,0,0,0,0,1,0,1,0,0,1,0,0
alojamientoenobera.com.ar,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
serverfault.com,0,0,1,3,0,0,1,0,0,1,0,1,0,0,1,0,0
hubpages.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
skvartremont.ru,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
storage.googleapis.com,0,0,1,3,0,0,1,0,1,1,1,1,0,0,1,0,1
web.de,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,0
jessenewhart.com,0,0,0,4,0,0,1,0,0,1,1,1,0,0,1,0,1
evh.com.br,0,0,0,4,0,0,0,0,0,1,0,1,0,0,1,0,1
agri72.fr,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,1
thenextweb.com,0,0,1,7,0,0,0,0,0,1,0,0,0,0,1,0,0
my-tee-shirt.com,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1
digg.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
themeforest.net,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,1,0
udn.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
vizagsource.com,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1
clienteappsms-com.umbler.net,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1
thenextweb.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,0
indianexpress.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
innovativemobilephonemarketing.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
onedrive.live.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1
techcrunch.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
evnt.com.br,0,0,1,10,0,0,1,0,0,1,1,1,0,0,1,0,1
thsyuwshakjnd666iajnxx666.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
hgn2t.app.link,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
recordingcardvirement.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
passionateminnow.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
fazenda.gov.br,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,0
yourfitnesscorner.com,0,0,1,9,0,0,0,0,0,0,0,0,0,0,1,0,1
jezebel.com,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0
centromusicalpaternense.es,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
cheezburger.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
vardhaman.org,0,0,1,5,0,0,0,0,0,0,0,1,0,0,1,0,1
nectaribate.com.br,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
stackoverflow.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
otomoto.pl,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,1,0
sonofabridge.com.net2care.com,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,1
medium.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,1,0
xoserv.com,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,1
kst32.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,1
mic.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
greenpoint.art.br,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
dantri.com.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
link.do,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1
otomoto.pl,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,1,0
venturebeat.com,0,0,1,4,0,0,1,0,0,1,0,1,0,0,1,0,0
jalopnik.com,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0
bet365dhw.net,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
nhc2020.com,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1
extratorrent.cc,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
hostcup.info,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
mylust.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,0,0
distractify.com,0,0,1,10,0,0,0,0,0,1,0,1,0,0,1,0,0
udn.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
saliha.imlkwt.com,0,0,1,6,0,0,1,0,0,1,1,1,0,0,1,0,1
distractify.com,0,0,1,10,0,0,0,0,0,1,0,1,0,0,1,0,0
bigcinema.tv,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,0
kienthuc.net.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
alergiaalpolen.com,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1
qz.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
desikilitmarket.com,0,0,1,4,0,0,1,0,0,1,0,0,0,0,1,0,1
aottoim.com,0,0,1,5,0,0,0,0,0,0,1,1,1,1,1,1,1
xvideo-jp.com,0,0,1,3,0,0,0,1,0,1,0,1,0,0,1,0,0
aktifitypages2020.my.id,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
hubpages.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
icicibank.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
mirtesen.ru,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
icicibank.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
livraisonspeed01.cloudaccess.host,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
hollywoodlife.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
kuurid.ee,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
spatialsys.com.ru,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
correios.com.br,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,0
orientationinlaws.com,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1
docusignemail1com1login1dropbox9com64bae2a51a5b3dropbox7com.mybabydeck.com,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
support.zuzugroup.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
exoticslimmingherbs.com,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1
variety.com,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0
gizmodo.com,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1,0,0
tinyurl.com,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1
seekingalpha.com,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
chaturbate.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
u1566201.ct.sendgrid.net,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
thenextweb.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,0
olx.in,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,1,0
venturebeat.com,0,0,1,4,0,0,1,0,0,1,0,1,0,0,1,0,0
espaceclientv1.fr,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
pullo.eu,0,0,1,9,0,0,0,0,0,1,1,1,0,0,1,0,1
amlzone.com,0,0,1,8,0,0,0,0,0,1,1,1,0,0,1,0,1
ltaucard.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
thenextweb.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,0
gawker.com,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
zjgsyds.cn,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1
web.de,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,0
tobogo.net,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
shopbundlebee.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
oportunidadedasemana.com,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1
lum4.com,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
twitter.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
mediaset.it,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
briandesmarais.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
elitedaily.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
livenmitac-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,0,0,0,0,1,0,1
nesn.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
web.de,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,0
seekingalpha.com,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
skyrock.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
icicibank.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
hortipower.co.uk,0,0,1,5,0,0,0,0,0,1,0,1,1,0,1,0,1
grandmarketltd.co.uk,0,0,1,7,0,0,0,0,0,1,0,1,0,0,1,0,1
cartrophen.com.br,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
osool-eg.com,0,0,0,4,0,0,0,1,0,0,0,0,0,0,1,0,1
taumiq.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
conservativetribune.com,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
ogawamoveisplanejados.com.br,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1,1
nypost.com,0,0,1,4,0,0,1,0,0,1,1,1,0,0,1,0,0
jlgraphic.fr,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
planwise.co.za,0,0,1,7,0,0,0,0,0,1,1,1,0,0,1,0,1
thenextweb.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,0
shopbundlebee.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
s1577556206.t.en25.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
mediaset.it,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
depositphotos.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
vkontaktee.byethost4.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
bleacherreport.com,0,0,1,2,0,0,1,0,0,1,0,1,0,0,1,0,0
persianblog.ir,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,0
haberler.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
kaizenpak.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,1
wpengine.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
otomoto.pl,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
thejobnewsupdate.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
insularbank.ph,0,1,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
sourceforge.net,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
variety.com,0,0,1,8,0,0,0,0,0,1,0,0,0,0,1,0,0
trustveda.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
persianblog.ir,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,0
allegro.pl,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0
sanjilkumar.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1
bancoestado700.blogspot.com,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1
hrabzer.cloudaccess.host,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
qz.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
olx.ua,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
eth-give.info,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
faridabadeducationcouncil.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
nymag.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,0
bicicentroslezama.com,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1
mixi.jp,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0
rt.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,0,0
aljazeera.net,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,0
anysex.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,0,0
vadodaramarathon.com,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,1
sieck-kuehlsysteme.de,0,1,1,4,0,0,0,1,0,1,1,1,0,0,1,0,1
synerquest.com,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1
apple.com.support-help.live,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
jalopnik.com,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1,0,0
sourceforge.net,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
hospitalarpaulista.com.br,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
nordichairistanbul.com,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1,0,1
motthegioi.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
olx.ro,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,1,0
mariavandana.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
iconosquare.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
alergiaalpolen.com,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1
buzzfil.net,0,0,1,3,0,0,0,0,0,0,1,1,0,0,1,0,0
nesn.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
rohtolab.com,0,0,1,9,0,0,0,0,0,0,0,1,0,0,1,0,1
vk.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1
irecommend.ru,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
login-bank.org,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
motthegioi.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
outlook-renew.dns.army,0,0,0,2,0,0,0,1,1,0,1,1,0,0,1,0,1
medexsc-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0,1
fishki.net,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
emgn.com,0,0,1,2,0,0,0,0,0,1,0,0,1,1,1,1,0
vk.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1
tobogo.net,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
firebasestorage.googleapis.com,0,1,1,5,0,0,1,0,1,1,1,1,0,0,1,0,1
mashable.com,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,0
plarium.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0
sparkpassedecom.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
getpocket.com,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0
pharmacyhelpcenter.com,0,0,1,5,0,0,0,0,0,0,0,1,0,0,1,0,1
olx.ua,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
unlockghana.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
grantland.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
emgn.com,0,0,1,2,0,0,0,0,0,1,0,0,1,1,1,1,0
enext.mn,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1
atendimento-sac-pg.joomla.com,0,0,1,3,0,0,0,1,0,1,0,1,0,0,1,0,1
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
mashable.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,0
comoliberarhuawei.com,0,0,0,4,0,0,0,0,0,1,0,1,0,0,1,0,1
ahsanfeeds.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
w2mgqyeeato6a7.000webhostapp.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1
pikabu.ru,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,0
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
mic.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
onemillionsolutionsinhealth.net,0,0,1,3,0,0,0,0,0,1,0,1,1,0,1,0,1
antz.co.in,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
ebay.co.uk.ektabhattacharya.com,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1
fr57f6yg.gb.net,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
southyang-jp.top,0,1,1,4,0,0,0,1,0,1,0,1,1,0,1,0,1
girlsgettinggoals.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
xip.li,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
perezhilton.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
pornsharing.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
indianexpress.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
nesn.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
olx.in,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,1,0
home0customer00alertshoersystemcpo42fwon.000webhostapp.com,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1
hw591.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
3.ly,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1
saipropertiespune.com,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1
evernote.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
spankbang.com,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
forms.office.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
medium.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
twitter.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
u708953pu8.ha004.t.justns.ru,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1
maybank2u.com.my,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,0
allrecipes.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,0
peruradiodigital.com,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1
conservativetribune.com,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
mixi.jp,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0
cittainfinite.eu,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
stackexchange.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
hollywoodlife.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
titaniumdobrasil.com.br,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
jlgraphic.fr,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1
cartetitolari.mps.it.id1998199.xyz,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,1
meduchet.com,0,0,1,7,0,0,1,0,1,0,1,1,1,0,1,0,1
nesn.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
perezhilton.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
nymag.com,0,0,1,9,0,0,0,0,0,1,0,0,0,0,1,1,0
worldyouthsummit.org,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,1
tinnhanh360.net,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0
donplitka.in.ua,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,1
1337x.to,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
u.nu,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
plarium.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0
nesn.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
extratorrent.cc,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
tobogo.net,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
olx.pl,0,0,1,7,0,0,0,0,0,1,1,1,0,0,1,0,0
motthegioi.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
chat-whatsapp.holl45.ga,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
otomoto.pl,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
centrodenutricionysaludltda.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
castromonitoramento.com.br,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
emgn.com,0,0,1,2,0,0,0,0,0,1,0,0,1,1,1,1,0
bpl.kr,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
evidentfreedom.icu,0,0,0,3,0,0,0,0,0,1,0,1,1,1,1,1,1
illiberal-session.000webhostapp.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
buzzfil.net,0,0,1,3,0,0,0,0,0,0,1,1,0,0,1,0,0
zoohanpro.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
500px.com,0,0,1,2,0,0,1,0,0,1,0,0,0,0,1,0,0
gtbank.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0
deadspin.com,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0
pikabu.ru,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,0
ml09903.xyz,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
tsite.jp,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,0
hostpoint.ch.1200028f.net2care.com,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
optus.harbornews.us,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
houdektranslations.wz.cz,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1
udn.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
techcrunch.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
putlocker.is,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
ab453bbe-3b65-47cf-9eca-798689d971d5.htmlcomponentservice.com,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1
pikabu.ru,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,0
runtic.com.hr,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
myphonereviews.com,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1
b96202rc.beget.tech,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
nsp.biz.ua,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
graphicriver.net,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
ap.org,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
playarprint.com,0,0,0,2,0,0,1,0,0,1,1,1,0,0,1,0,1
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,0,1,0,0,1,0,1,0,1
bongda88.info,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
aljazeera.net,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,0
mail.stichtingarkadamethode.nl,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
hindikavikssoni.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
icloud.com.support-careplus.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
myrnd.info,0,0,1,8,0,0,0,0,0,1,0,1,0,0,1,0,1
censor.net.ua,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
censor.net.ua,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
censor.net.ua,0,0,1,14,0,0,0,0,0,1,0,1,0,0,1,0,0
mashable.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,1,0
car-debate.com,0,0,1,2,0,0,0,1,0,0,0,0,1,0,1,0,1
indianexpress.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
tptelecom.it,0,0,1,6,0,0,0,0,0,1,0,0,1,0,1,0,1
vnexpress.net,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,1,0
venturebeat.com,0,0,1,4,0,0,1,0,0,1,0,1,0,0,1,0,0
nguyentandung.org,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
7426fbe0d8676fde2cac756c0731ce57.udagwebspace.de,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
megogo.net,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
bestblackhatforum.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
io9.com,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
tune.pk,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
pikabu.ru,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,0
variety.com,0,0,1,8,0,0,0,0,0,1,0,0,0,0,1,0,0
indianexpress.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
bcpzonasegurabeta.vipbcp.xyz,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
186.75.130.46,1,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
mic.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
cherrydancefitness.co.uk,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
itir4.app.link,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
mylust.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,0,0
texas-money.net,0,0,1,4,0,0,0,1,0,1,0,1,1,1,1,1,1
makemoneymonkey8888.xyz,0,0,1,7,0,0,0,0,0,1,1,1,1,1,1,1,1
caixa.gov.br,0,0,1,5,1,0,0,0,0,1,1,1,0,0,1,1,0
thenextweb.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,0
rockysite.net,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,1
shatorupa.com,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1
ap-login.com,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1
kenh14.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
khabaronline.ir,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,0
prueba.pantoanima.es,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
